id	TCGA-2J-AABE-01	TCGA-F2-A44H-01	TCGA-HZ-8001-01	TCGA-HZ-A8P1-01	TCGA-S4-A8RM-01	TCGA-HZ-8519-01	TCGA-US-A77G-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IR-01	TCGA-3A-A9IB-01	TCGA-3A-A9IO-01	TCGA-YB-A89D-01	TCGA-IB-A7M4-01	TCGA-IB-7885-01	TCGA-HZ-8637-01	TCGA-HZ-A77Q-01	TCGA-HZ-7920-01	TCGA-2J-AAB4-01	TCGA-YY-A8LH-01	TCGA-3A-A9IL-01	TCGA-HZ-7922-01	TCGA-2J-AABT-01	TCGA-IB-A5ST-01	TCGA-FB-A78T-01	TCGA-FB-AAQ0-01	TCGA-Z5-AAPL-01	TCGA-HZ-8638-01	TCGA-3A-A9IS-01	TCGA-FB-AAQ3-01	TCGA-S4-A8RP-01	TCGA-IB-AAUU-01	TCGA-2J-AABP-01	TCGA-3A-A9IX-01	TCGA-F2-6880-01	TCGA-Q3-A5QY-01	TCGA-US-A776-01	TCGA-RL-AAAS-01	TCGA-IB-AAUV-01	TCGA-LB-A8F3-01	TCGA-FB-AAPY-01	TCGA-XD-AAUG-01	TCGA-2J-AAB1-01	TCGA-HZ-A77P-01	TCGA-FB-A7DR-01	TCGA-FB-AAPQ-01	TCGA-3A-A9I5-01	TCGA-FB-AAPS-01	TCGA-HZ-7923-01	TCGA-HZ-A49H-01	TCGA-3A-A9IV-01	TCGA-XD-AAUL-01	TCGA-3A-A9IH-01	TCGA-2J-AABO-01	TCGA-FB-A4P5-01	TCGA-FB-A5VM-01	TCGA-IB-7897-01	TCGA-IB-AAUM-01	TCGA-US-A779-01	TCGA-3A-A9IU-01	TCGA-IB-7888-01	TCGA-2J-AABU-01	TCGA-IB-A5SS-01	TCGA-HZ-8002-01	TCGA-OE-A75W-01	TCGA-2J-AAB6-01	TCGA-IB-7889-01	TCGA-HZ-7918-01	TCGA-3A-A9I9-01	TCGA-FB-AAPP-01	TCGA-H8-A6C1-01	TCGA-F2-6879-01	TCGA-3A-A9IC-01	TCGA-IB-A7LX-01	TCGA-2J-AAB9-01	TCGA-2L-AAQE-01	TCGA-US-A774-01	TCGA-HZ-A9TJ-01	TCGA-HV-A7OP-01	TCGA-2J-AABI-01	TCGA-H6-8124-01	TCGA-RB-AA9M-01	TCGA-HZ-A9TJ-06	TCGA-F2-7276-01	TCGA-IB-7890-01	TCGA-FB-AAPZ-01	TCGA-IB-7645-01	TCGA-IB-7893-01	TCGA-US-A77J-01	TCGA-HZ-7924-01	TCGA-2J-AABR-01	TCGA-IB-A5SQ-01	TCGA-3A-A9J0-01	TCGA-HZ-8003-01	TCGA-2J-AABH-01	TCGA-HV-A5A6-01	TCGA-IB-7654-01
RAC2	4251.827612	2717.057394	4071.020338	1479.935153	3909.440059	1853.519406	2446.505055	185.8223862	651.8282295	2836.368541	366.1062279	2606.948847	3199.192609	4456.340162	4088.529547	3737.330534	2695.313254	3816.910284	2833.14672	587.5519496	2805.855967	2003.186092	7146.732974	2554.962019	2067.707148	17471.18103	1954.553325	94.50131306	3552.183802	2030.385898	3414.692166	3174.089237	3365.576026	355.0288705	18572.40263	343.9866913	4688.885112	2124.446991	3311.442504	4351.615029	1250.906844	4103.954725	1773.098845	1823.688368	3699.349117	3863.14222	2803.252984	3078.580087	2312.685931	194.8134958	2620.27747	2661.078371	1904.864826	5885.765786	5448.488755	2262.943924	1775.818675	5491.983673	2037.855893	5094.127905	5678.51436	4351.083016	1928.341211	3596.405579	5522.742306	4746.417123	3491.584462	1906.643863	370.2779351	2372.395205	2419.722797	2392.924722	2617.03275	1832.989408	3089.514392	2816.496928	2079.291977	3929.775512	4415.888134	2175.294867	1690.475729	2260.591876	2743.808674	4085.621364	3040.323262	3274.805364	2494.939574	9217.565309	2403.678664	3410.59875	3342.329822	3943.550095	2898.119491	1193.354041	1124.019685	824.4712147
RAC1	17247.98691	12355.13998	16786.49196	17892.33585	21624.10279	11171.08314	24223.19622	12156.36436	9848.499014	18706.04329	10984.78345	21068.74287	19104.22397	24649.11507	12935.21024	16115.79133	11388.08288	22635.99116	35270.35155	8878.555154	14920.881	15728.38158	12726.82974	17629.13069	29475.91367	10452.09869	13600.45636	9942.28121	25910.77219	13841.44838	22647.21454	21666.64398	13575.482	7265.545635	9705.64477	14456.5918	15183.74673	11560.54519	16510.27212	16976.73774	11969.89147	23510.75988	12790.10448	16919.78469	24175.87358	14105.92296	14928.82634	9949.097611	13049.32027	15139.69068	22295.02981	22313.6088	16802.46251	14122.36001	19313.24485	10859.14237	8823.043537	20829.90881	18178.48234	14967.56419	24214.98748	26958.68509	11921.55262	32295.83577	25621.11891	33438.14282	12584.63335	16935.08796	20358.92796	16407.19113	23274.70866	18956.95207	19364.40368	15085.85199	23957.64151	12703.86662	21513.35386	46739.32753	22375.77839	20236.23311	16060.93618	26515.96368	13703.69903	20790.84299	25849.59338	20573.52165	21296.71087	10885.21455	14200.7776	13506.74296	14595.3299	18183.09081	9773.561639	25097.25812	39030.81387	20034.26791
RAB38	205.7810527	322.3244165	175.6976037	145.888411	343.6067112	117.7671659	169.2062197	17.42312793	9.136742803	522.292542	25.86993696	176.1375603	182.8512649	498.6675094	112.9495067	109.6765764	132.1509563	161.6348814	292.1747931	78.94586403	220.5638173	67.30372137	74.73336721	201.0037348	91.51946027	128.4135405	256.0249132	9.732231481	369.8080108	219.4550898	190.6195314	148.4777859	220.9205616	158.5481998	140.3163761	20.69205104	238.4663592	72.50594181	542.608845	241.4694329	111.0186641	281.1480689	203.9419652	289.2683529	189.5818987	301.1575486	98.22726625	223.6093324	228.9306179	22.78935463	150.3843405	180.9562686	292.0919539	146.0942147	1392.830595	178.9322045	146.2108422	188.1369595	178.6188824	198.7455059	404.8582986	198.325302	164.9506876	243.5142502	307.5084745	250.0071988	257.5202364	113.8917812	61.95856029	221.3288021	576.7927309	196.7449293	436.8040468	324.669116	229.3293981	128.3444224	255.8268808	186.8745699	1492.105545	522.4543959	146.401091	352.116373	135.3125381	236.0286148	282.5872494	122.8269141	367.3998127	138.5295101	182.605855	447.3360193	260.1199112	123.7889514	90.64065282	205.2977838	219.0947637	101.5991574
RAB31	9176.334296	12690.4648	7681.091416	2912.848475	2750.251907	6582.500105	1679.828678	1499.348743	322.6503318	10880.91014	816.9969568	10540.1943	5430.53298	12596.93286	8123.768361	16725.16842	8206.632564	4814.054326	1046.579942	1504.177683	17233.59638	11541.63682	11899.03982	3179.752859	3489.224674	3158.993736	3194.128573	427.7291074	9120.214397	5558.51488	5098.840873	13875.86974	8717.064441	688.1499415	5603.157541	737.2628374	6827.825008	18359.69511	2928.407108	6528.966389	17045.358	6600.51061	9448.543478	10086.82629	3952.390249	3054.492691	17215.28575	9342.43184	6390.057551	4499.073839	12844.74037	5766.632406	10061.41193	8724.657331	6761.284528	8307.786867	3663.016923	1588.16796	5480.717128	9707.391695	9912.183842	19738.37472	10126.93083	8397.86329	11496.32638	6599.469923	12763.93832	3783.193091	495.2126934	5174.610281	15751.17065	14035.46033	4239.942541	7175.870942	6406.373711	10978.87078	4223.095597	665.1495708	5066.316076	6919.741753	5014.284699	5751.357252	12319.21215	22271.11914	6223.417247	12930.63892	36684.3489	6376.769031	3866.13008	7000.933597	14885.89444	8089.205828	9217.094576	5070.34077	11045.99012	14589.71823
RAB25	8624.525008	4066.623733	4108.707604	13608.51204	9836.787246	3312.914404	10734.28005	4353.442947	2424.623333	3220.095036	1841.841855	4799.020787	8163.254429	5709.792192	2785.209982	3418.731302	1455.866885	6233.316201	12185.50212	1744.851975	3585.720597	3242.439975	2536.031657	11240.56011	12170.33384	1948.252225	4194.901788	0.964810971	9150.884143	5771.414714	9764.968607	24.98158724	2382.639353	2431.669186	1838.800581	7167.681522	3343.847625	491.7130006	14992.31302	6416.411248	1554.368008	8802.060329	2695.856582	4229.697982	18279.73067	9035.433044	1554.446559	1202.890324	4181.261411	1980.79774	7391.230298	8327.614408	5420.502073	2986.109485	4870.83392	1159.804442	4552.092751	12157.42814	13303.79251	4863.890765	6249.48286	6257.585308	2140.020322	10528.00817	6117.901878	9730.906805	3943.976277	6383.693008	7815.104454	7880.986411	10946.67427	8041.273446	9040.910624	4598.146913	9479.015032	4592.218892	11785.83196	28024.99209	4808.39485	3915.880955	4822.824124	10483.93218	2304.286656	3528.51304	4585.563277	3702.755815	6001.595303	1812.744122	5449.843485	2475.528176	5231.896376	9976.930327	1990.575585	11337.78288	7222.727292	9204.1318
QPCT	1688.788637	1735.313	4758.450253	643.0329658	3888.604028	7518.668598	567.1734742	20295.86288	34.08958038	1128.411024	66616.65773	2211.199673	762.06825	933.4039995	1904.057559	2622.661733	7336.168023	3142.130045	3759.625291	17146.17494	2208.370292	441.3242692	642.9825393	766.0064909	657.2124311	263.1858858	470.4806097	33428.19506	3580.101109	2385.818534	6406.172001	584.7904264	1843.144529	874.8109753	745.4522169	504.6484301	1552.178839	1935.016821	2256.068511	1962.484963	2916.055502	2928.391816	1121.982391	458.036707	1330.966419	2479.003079	743.5417227	2648.663144	2061.502903	43168.2167	5366.376836	1990.379692	1214.398853	2072.020429	1503.923725	4095.429914	840.9067063	692.2339283	796.2603322	2770.594532	1065.170497	2979.848518	1761.962025	1081.224822	2323.562571	2881.387628	1601.775768	1349.152931	268.048369	544.4307584	856.2645352	1305.706947	954.7832137	1736.832263	743.5852555	727.2958751	1382.548268	317.8520298	277.1528458	1804.493629	3507.219575	2630.585623	3029.66181	2394.490867	1879.224767	1085.621327	3179.517236	1664.007346	402.1609914	1163.82654	6276.355833	405.3179933	2009.880645	3853.751947	4456.155127	1035.885701
PYCARD	1103.538147	1374.083542	1410.424771	1270.629574	1372.359341	1190.470004	2466.401483	303.1618888	211.4844675	1272.6899	134.4558225	1561.825272	1609.440147	1225.587541	1560.826089	1058.152066	396.5893123	1101.817433	1825.690131	399.5271744	450.396706	998.3294609	1219.880292	1714.661165	1422.730051	1362.488952	661.6447984	151.0125361	3933.858311	1416.123065	2167.79112	1098.092467	899.0772263	352.6650629	2480.997965	2599.180158	1816.769425	827.8682323	1468.648525	3365.238893	614.6675275	2324.629366	1267.519681	1933.729603	703.1253687	3221.845914	1198.608906	505.2551624	858.5258921	320.2553258	2326.577331	2940.872486	1498.363126	1495.040768	2025.621703	346.4161489	756.6939408	1871.88955	2601.732377	610.8579973	2223.162191	1858.5455	563.2897174	2559.919422	517.5448352	1524.856637	1394.708222	1369.551063	905.6827206	1584.892452	1050.977029	1251.860093	720.7657953	1353.322982	2432.301658	1254.484706	1210.789386	3049.883189	4258.65876	1020.948782	1079.252672	1614.349499	605.7837421	628.62205	1137.626917	616.0835109	634.2145278	1326.894794	944.4282392	989.0113335	1503.8027	2429.188787	490.8811048	957.5584145	1344.158097	771.8360367
PVR	2039.850043	1879.904435	3035.11563	3412.350715	2765.486613	2731.749144	2125.090404	6182.951067	2798.778402	4561.218378	5466.514765	3990.502145	2463.457275	3612.307838	1187.18549	3685.674469	2867.955012	2696.312872	3517.564588	8161.336824	3501.985599	2082.191468	3113.789953	1918.008992	2484.625034	1268.069977	2085.83951	14614.39377	1638.240456	2097.911984	4178.110383	3695.33592	1690.465195	1718.092005	1113.800172	2507.502039	1833.52764	1288.23336	2084.059445	3462.468175	1740.489041	2513.529512	1709.222837	2975.965439	1707.89715	2920.824479	1296.810735	1255.586836	1496.581338	5754.459066	4699.696689	2903.526557	3547.425466	1922.096504	2385.784505	1840.879122	1442.723772	2912.304252	2264.094304	1900.196734	2640.811935	2541.423596	1933.916993	2757.666997	7735.148031	2055.498919	2833.796722	2915.255945	3436.95713	2314.098115	4200.24283	2432.270738	1413.880917	2680.427815	4384.095206	2960.96424	2666.366809	4129.063898	1227.254365	3617.712569	4239.486911	3376.668484	2729.707123	2387.641997	3185.9809	3890.979153	5791.465899	1408.656083	2758.757183	2803.07321	3213.740878	3183.009555	1737.897829	7478.809376	2551.805874	4149.753685
PTPRZ1	112.01938	214.1612416	282.815955	50.84963602	335.4892632	203.2150276	85.99962393	2776.376688	798.3400336	69.92891405	2008.168432	263.1474233	803.5256241	79.87064795	215.2247689	326.2702502	463.9032774	89.26956653	107.3519378	372.2911935	119.0908343	305.576457	329.2490108	112.1240122	25.70156323	32.9232747	701.1790519	572.9313184	102.0465858	142.5246399	67.27242842	9.121403963	196.0302271	205.9852061	6.810740468	46.31896657	207.1085336	137.6363749	431.084914	103.3525578	388.8680943	409.5420838	457.1937899	431.5133016	83.36592617	70.40591988	66.35430192	244.766234	423.9469939	665.2755043	109.0150731	125.1959148	339.4052519	128.3365543	518.4858729	457.5539859	355.2730089	29.12082116	154.3884839	244.989642	75.96333447	860.6973476	161.5089833	255.9894968	64.32536881	155.5979701	194.0113338	99.92459709	6.754094855	197.6163703	483.6285278	178.1024405	51.75530919	72.42532207	163.806344	156.2499205	52.47805446	1434.256273	19.93057536	68.55150993	51.46601501	83.74723699	74.63993834	73.74347671	59.079009	167.7791867	150.77294	42.0608639	317.2151625	96.65943094	115.8218396	247.4546872	199.6347171	38.50554325	122.2282633	63.36003802
PTPRM	2888.636317	3251.353246	2282.842317	895.3750213	2682.401742	3420.788889	1292.245298	6819.603564	10999.21098	3705.959558	741.503879	2951.776318	1232.854311	3337.801672	3695.970494	3657.972047	3755.929864	2559.31927	1317.796627	2139.715767	2756.532661	4237.895706	3317.539644	1779.152085	2604.097953	2238.990147	4301.090456	1984.747185	1772.423613	3283.345659	1864.268866	3118.561783	3524.489395	2958.148174	2234.437076	2129.995092	3054.11551	3867.281753	1560.272514	2985.665637	3692.427195	2644.032403	4342.956468	4632.778834	2207.256304	2681.734079	3734.334942	4653.371886	2845.801058	6544.084543	3893.082325	5072.628879	2079.412059	2724.093985	1396.210321	5096.039996	2754.020339	1957.134625	1551.271631	2471.464859	6528.237967	2439.985555	4774.930045	1298.71853	1728.7761	2097.177649	3100.923987	1996.867949	1718.684852	2156.992274	2503.564067	2810.203735	1521.067991	2967.916483	1813.797296	2828.336687	2244.928966	184.8975133	1480.196749	2965.954138	3096.326442	2556.554424	4084.830875	4171.938477	2540.005443	3907.94348	4202.157604	3383.586352	4192.310387	3203.996562	2676.807188	1769.765033	2692.696131	3122.025178	2686.102255	3273.167434
PTK2	4574.715004	4226.862095	3684.035998	6642.047453	5888.121498	5072.429888	5278.731614	4718.481705	4604.338016	5472.904008	8965.052398	4428.722124	10920.05312	5303.949892	4265.554714	4282.799817	5249.201306	5859.801116	4905.468685	3955.109842	8222.2032	4388.127228	3903.826081	5522.529728	6540.572482	2912.807998	4324.555359	10122.56524	4232.46755	5241.54071	4265.510598	4777.556986	4500.342225	5001.698572	2525.799045	5444.755417	3440.070501	3126.071793	2898.241925	3458.381895	3761.351087	4085.93559	4330.562869	4203.146765	4477.266553	3959.296052	3374.959412	3475.813713	3746.708258	3496.760705	3666.988076	6468.138013	4525.302484	3099.308346	2997.285092	4958.935261	4371.283678	10337.49847	4415.998453	4699.042534	4807.934289	7195.027296	5435.678126	4752.550203	3811.721186	6434.523203	5335.245704	3537.205027	4842.366214	4254.701992	8201.04368	4485.56052	9874.296774	5935.790007	6935.52522	4690.229745	3808.932722	4500.424658	6586.136468	4938.502016	5128.062158	4474.86491	5374.827684	7914.529557	3383.305248	4635.899382	7853.198141	3144.14724	5135.024168	4325.026273	4946.253624	3248.888995	4711.253755	20613.48828	6742.742974	6137.253487
PTGS2	4752.690515	330.1496825	1242.409365	268.9556695	752.4268827	590.8407674	479.2600871	18.50482438	17.69678489	4671.22183	56.89346874	1366.596077	1947.715983	676.5716706	657.8289883	10274.15792	625.1216939	441.5252407	4047.430478	195.5182358	1342.910067	586.1645629	729.8326564	142.7955436	573.0743404	1152.387033	1505.495555	42.86045054	5373.580478	1499.601168	536.8572621	335.4869639	1678.200203	116.4021351	426.8036551	232.6076196	103.5681474	347.9828808	1353.607409	886.086444	633.7811624	232.3888164	943.4942047	326.2137282	967.473797	119.6318024	266.3206003	615.6758127	578.7204545	39.50635371	1945.709089	735.2990707	763.7069946	277.0801936	274.6174898	600.2860281	702.2258643	154.8834044	7098.722325	434.7372293	10302.6476	632.1478337	1468.717586	260.1759665	11306.37572	851.2410094	201.7951454	323.3550236	182.0360604	156.112358	990.1026579	950.5533492	782.3911707	442.9057374	2565.331173	785.5863885	1542.109735	2028.243556	2735.685331	5086.354565	865.6538488	2905.144343	1145.408853	1206.515728	3777.212397	1817.909772	7177.087941	449.5452335	141.2590857	1750.559263	505.51275	3305.537385	513.0623141	1641.689156	4474.883883	470.2451001
PTGS1	767.9052647	1986.049634	1926.882295	319.6778219	356.9787183	719.4736575	513.2914296	89.1283892	1728.636212	1374.751847	974.1810836	1491.799651	661.3327527	1540.479581	1310.78656	2046.823964	1439.888903	1128.196204	468.6649288	540.5485757	1844.534754	3868.723305	992.9073031	919.4240609	254.901889	884.9964908	1544.99205	113.9873769	350.3814171	762.4354831	1027.440259	2353.576011	1447.151162	385.7336213	1230.743463	248.3780812	1697.536394	2703.374155	451.2563383	1091.746473	1221.501766	875.3464165	8075.041125	2398.443785	620.2415512	1184.993144	1625.47892	1915.986001	1289.886868	2346.174043	905.0645456	638.346621	584.3056285	1137.642554	1238.823668	1164.45497	965.911218	345.0867887	632.8787026	1624.626881	1041.261752	1450.073392	1381.786274	558.831421	775.5102019	1835.353387	1635.77602	720.7765013	139.8507667	880.3837984	567.6573699	1132.778647	405.4634286	865.3114375	458.6589861	1542.626645	488.5281259	187.0699445	1206.606976	617.7394626	766.6715281	247.7613036	1338.81712	2035.234221	1111.052592	1727.31026	2431.987361	2047.543329	1422.985118	1636.75954	1220.123312	956.9622898	1237.371061	736.9923666	441.4856821	793.5138707
PTGES	2239.040107	630.7340928	2829.479844	332.3592542	714.0644758	708.7711085	1266.733262	22.85049762	112.4488364	1340.997978	38.27793177	978.2833947	15089.66969	1641.007001	858.221204	3198.013975	910.7517985	1994.406604	727.1393673	84.58496082	8596.570936	674.4101214	917.2424402	335.732213	1629.982165	926.3825227	770.3932781	2.913364525	3010.428587	1236.04873	1141.115335	1550.220272	4662.736501	88.02353888	591.4880581	2429.643262	1439.20342	490.2177761	1013.010632	1220.668592	728.1420404	1129.984584	996.5738666	650.556995	898.5275742	1960.858435	824.4860071	496.2816348	647.615094	176.8981815	1886.732761	4910.955935	2317.509169	1347.859862	14545.75339	348.9750536	270.0608064	722.3771288	6352.530474	711.3493739	5363.055623	3547.690945	661.4729641	1353.872634	19369.4632	3714.776032	279.2321434	1571.513152	266.4153346	432.7766938	2022.928334	2847.483123	4193.551445	2133.654153	14802.29402	1008.605181	794.2770715	4905.056199	4286.896572	6338.412987	1815.672403	2720.568099	995.1311071	3765.601914	6127.352515	433.0100743	8590.808892	735.5789499	348.2203018	2415.58804	2447.111444	1573.392019	963.4532649	1888.242382	1391.525412	305.7597034
PTGER4	430.9552728	966.4637392	753.7364891	560.5641864	732.4819888	1018.348682	363.9299002	34.80405687	79.66997726	662.8855434	434.3572897	1137.407846	529.9434047	677.3379318	2065.419283	812.4952147	846.27153	518.9679262	376.7471971	525.5124606	960.4168658	1031.15215	716.0952474	599.747203	146.3996385	1190.56936	1252.360367	2699.000583	353.4412655	593.6300262	947.8949177	967.7461456	1154.974587	2580.104947	1432.472018	1197.573256	907.8676022	988.9063334	733.785701	524.9030673	733.1820331	1021.742838	1122.125671	532.964743	1274.955493	338.802767	574.2041013	1368.010119	1328.01611	143.4495292	535.6326845	195.4733436	562.0244564	836.1795901	483.7197543	1117.873475	2458.837411	315.9833793	280.0525774	1545.542775	353.8729651	535.2531279	922.1100294	438.1178569	366.453943	674.3852924	1565.354753	554.2812852	920.0454183	621.5046613	495.3526375	387.2702616	325.9710082	558.1361106	288.894329	794.9380989	359.4134407	221.3549851	237.7509756	459.9350059	351.7827915	788.0027506	823.1527067	546.8640393	738.7757653	1467.157346	679.9318969	1093.022449	1618.131462	1213.792143	793.127823	320.1729504	2266.477764	1231.995445	309.3834875	665.8404255
PTEN	4375.395869	6190.764586	6501.894011	4592.965414	4119.468269	7583.653579	4043.170089	4342.578722	4090.565557	6515.368669	6401.405761	6072.239648	4722.151517	5088.883924	4352.813682	6106.708638	9992.589537	5451.370885	4371.223129	3707.850862	7109.140038	5082.155466	6512.165593	3716.609907	4292.592521	5049.901269	4427.785723	3394.634739	6265.262034	5131.808078	5056.010408	3645.523809	6585.470959	4685.274869	5872.114459	2528.197961	6754.600571	9631.603578	3853.134096	4199.169295	8072.029369	6345.859331	5313.367641	4861.313099	5365.549358	4411.717233	6235.763378	6805.649938	7312.138215	4083.325712	6360.33104	4851.872211	7885.216696	7811.987862	4078.745008	7876.270135	5122.919056	3870.605535	3325.222709	6996.581096	4042.50536	7956.743175	9911.873163	4165.639704	6232.833574	5558.538958	8469.284309	4706.947677	4469.168546	4979.959084	6380.700805	4224.62942	6046.015169	5057.772759	5928.850542	4448.614809	3045.22708	4378.24503	4546.169264	4368.806884	5952.892573	2790.968879	8405.176548	8539.626317	5230.041015	7642.105401	9383.090567	5172.460835	5470.807242	6461.787938	8451.537053	4525.933096	7000.829902	3930.745437	4031.366133	5321.998633
PTCH1	1329.852659	891.1098353	439.2134012	1444.321108	1711.903358	1876.108207	914.1207857	330.3228621	4057.647363	543.9351514	953.4978507	1491.797985	1129.912591	732.3463508	1370.208868	495.1491838	1434.309348	1511.111547	652.5120646	3796.333064	1851.982671	2536.23361	1194.091207	1186.657934	549.9174884	526.3439055	1374.151406	1926.301551	524.6507244	1435.82015	1485.680752	304.8921046	1550.261802	1398.694653	731.8128433	554.9174936	1294.863044	1185.74517	886.8054525	1054.91172	1231.69471	1703.962395	1653.920506	613.5719371	839.2697484	570.8700838	768.0465632	3080.213472	880.782005	2789.318345	1024.697361	869.4756187	800.1437676	791.2779499	332.7035578	1564.790499	1764.535045	1039.372336	1036.878692	3097.907332	683.6001014	1057.860004	2513.671232	727.4120562	546.948233	961.8262456	2217.873335	1094.572839	1239.82712	1648.131848	4978.995161	573.6514453	835.9966959	1200.785298	878.6036932	1142.975735	1233.912957	1142.891972	1089.041623	810.2688715	1000.703293	530.3448872	1401.556911	1316.989726	880.1303412	1898.490938	704.5899029	552.8265787	2708.57119	1737.032698	662.5697551	530.1784632	1071.47996	1214.907541	581.2928219	1214.149224
PSMD8	5658.915229	5685.472092	9993.368106	5835.652503	3859.034928	4549.348622	5395.943284	9744.386083	6841.706302	7244.069329	5294.870313	6507.263736	6617.344921	5788.29284	4570.744207	6207.507405	5794.315605	7440.670871	7451.956777	6482.183946	7669.377403	5148.029884	7113.080665	5188.275947	6866.125792	4777.199323	4710.06751	6113.08263	8483.178135	3979.200372	14557.83977	8515.929892	4313.500472	5422.417253	5171.470729	6545.730363	6331.00802	4667.44893	8340.553755	7842.734705	5005.763261	6553.822246	5490.359754	11139.52569	5574.873662	6889.447398	5260.516922	3152.990912	5461.599689	6495.268568	6769.33143	7096.021626	9815.274336	5118.103447	11424.01235	3823.825774	4049.351281	7085.352119	8450.506372	5789.685494	7203.381214	10461.05776	4559.495936	8266.737627	12445.42658	7046.833112	6598.584249	4877.743661	6526.743627	4556.067914	7365.502878	12557.87255	4799.985592	5822.663417	6659.532327	6315.607061	7869.876933	12860.99054	5580.803971	7167.530823	6108.342209	6048.211561	5128.612747	6035.816907	7708.111908	6195.340069	14811.71601	5544.768639	5068.36487	4580.530848	6930.058184	6361.48506	4773.938466	8878.326174	6815.416418	6139.375245
PRSS8	11230.19276	7017.105856	4262.830089	9214.968329	12937.79819	3841.631132	15199.0857	8.724135396	0.605696492	6813.062736	179.9568897	9677.589698	11134.70663	9559.92155	2375.602526	7216.473266	1034.263084	12742.37159	14617.28629	384.4861632	6003.519957	5606.33756	4925.986376	10262.84822	14654.96255	3937.856789	7330.512683	0.964816276	11250.17846	7134.080096	17418.1513	43.11306725	3672.451958	12688.86793	2554.056622	11120.15804	6079.990292	868.2563271	8347.269806	11276.54836	2805.14782	13878.94859	5141.703223	11709.48683	21582.71886	10597.8378	2557.956044	3021.29009	6151.585727	33.52487556	14271.45193	16016.07315	6090.359759	5482.339954	11126.20585	735.2113515	5584.850756	14622.80802	30485.01183	2736.825004	9846.284447	12908.29738	2362.876975	19582.48298	17302.51517	7200.742321	4674.829133	9083.034161	13752.55283	5821.807884	14556.08544	10072.82133	8061.93655	5343.44674	11929.18258	7156.157626	11940.6028	16726.58974	12290.98935	4113.91441	7327.552585	7766.852183	4348.441247	6290.251139	16363.66667	4844.362555	2115.647813	4688.959328	9582.092382	7114.623264	4997.292839	13964.76117	4178.878482	12849.45811	9705.161025	11263.08136
