gene	Nor-P1	HPAF-II	CaPan-2	BxPC-3	Panc02.03	Panc05.04	SU86.86	Panc03.27	PL45	Panc03.3	Panc06.03	CFPAC	Panc010.05	Colo0357	L3.60pl	Panc02.13	Panc08.13	HS766t	Panc-1	ASPC-1	Mpanc-96	MiaPaCa-2
CSTA	6.928777776	6.708902919	6.016354241	12.73845294	2.03861534	7.91377132	12.47135752	6.519385489	8.222183758	13.3562936	8.351684436	12.48625062	5.460422957	11.91305099	13.38003391	13.76220712	7.370069269	7.055798529	5.342085961	5.764625727	2.031827403	2.835850519
LAMA3	6.276811439	6.143860304	6.732695992	6.198274215	5.786107206	3.629140317	5.921937349	2.810651129	4.569634132	5.434855207	6.845257825	7.187445604	3.498148855	6.313484731	6.563081549	6.510297053	5.211501696	2.45545012	4.660351563	3.833713148	5.732664297	3.372311405
LAMC2	3.783113977	10.99932593	11.76888327	12.67719927	12.13129084	12.11692422	13.03911987	13.15544578	10.35331025	8.616459158	13.80737829	12.09829754	10.89438991	10.79703335	10.67423786	12.45011073	5.31318928	12.07738976	7.974256398	10.76538838	10.59144714	5.86469027
C1orf116	4.703312555	9.012693091	10.75652232	11.35883822	10.49464407	11.46977337	10.8547064	11.12986494	8.696219333	9.374345651	11.48573579	11.25022629	9.409650002	10.38118646	9.343943782	10.13043898	4.333079323	10.83666391	1.813653773	9.005843091	9.460091812	4.379502114
HPSE	3.273121488	8.981927423	9.371064838	8.718273899	9.273342513	9.173648803	7.447464814	9.31032065	8.068303813	9.004738816	9.719534404	9.678920915	7.932127736	7.216153597	10.41914689	9.16296625	6.898083838	8.466271332	8.197642426	8.985756553	9.067823769	3.449842194
CTNNB1	7.63690071	7.499950242	9.205534639	7.208459072	7.942379093	6.871896367	7.026772699	7.636622845	6.114996338	7.549557131	7.128755107	8.243079986	6.976755743	6.19169147	7.047213841	7.24700559	6.85635492	5.829106213	5.656026677	7.50704182	7.522653111	6.981838401
EGFR	7.06274478	5.866119089	7.17829873	7.310654125	6.490700103	6.525788351	5.459592124	6.851827972	6.769379954	6.837863388	6.133552332	5.217333336	7.389425089	3.629137425	3.593292187	7.337512899	6.771951084	5.908052165	4.183463438	7.657039717	6.421919422	6.790961929
ERBB2	4.234691594	5.97817372	6.155040983	6.121399515	2.4023397	1.796545378	3.664942418	5.663103833	7.129004993	4.930821248	5.640276017	6.053920036	5.549505788	3.605164779	3.197367602	5.627415971	5.781404963	6.038569321	5.912481905	5.669107968	3.511192029	6.657900267
BRMS1	9.748824421	10.16250759	8.996894944	9.577088444	9.299307344	9.890965322	9.10302409	9.684028622	9.495586034	9.612151864	9.274047364	9.220096651	9.773279554	10.27552386	9.629707379	8.995389159	9.816431732	9.837648261	9.982599983	9.902934761	9.923460694	9.221845985
HIF1A	13.92584952	13.9945494	13.71469136	14.26833645	14.05099236	14.9158755	13.94913066	13.67012932	13.96101721	14.47767776	14.63562372	14.60803076	14.37328315	13.85059891	14.36731896	14.39907419	13.98873294	12.83712954	13.10733272	12.16925163	12.95736707	13.85197277
BIRC5	8.993049948	8.152082025	7.680101161	9.529501122	10.2284562	9.492451306	8.813387294	9.483288591	9.323268033	8.714276534	8.318427398	9.04032367	9.963683062	10.91928648	10.06056209	7.500481961	9.18206571	9.383769374	11.06129402	8.807838068	8.42835958	10.11419126
ITGB1	11.73413684	13.91014191	13.55186852	13.42670506	13.1814538	13.93735164	13.51507872	13.43302906	12.68421584	12.6325302	14.5518051	13.86153316	12.35596242	13.28544381	12.6852081	13.87168056	13.03079345	11.58902396	13.41953004	14.34090718	14.15914779	13.51331617
CD82	5.927323231	9.276971414	8.521503795	10.05755881	9.189839355	5.181323742	9.300864774	9.055800093	5.73002545	8.116089302	9.265279084	9.443269781	5.364294286	7.031626485	9.036813817	8.054476033	5.794500388	10.89108525	7.646266326	10.16335937	10.4615054	7.691671478
KRAS	5.515156635	6.899135993	4.584101445	6.527500101	6.562822786	4.904937021	5.378346106	5.269909067	6.062022942	5.586691127	2.828583009	5.253167748	3.133006389	5.873482133	5.160440441	7.276714198	6.135778782	1.392347746	5.174457959	2.213901497	2.10430438	5.897927274
MET	11.03451307	14.09365708	14.49162956	14.25726138	14.85058038	14.35029801	13.32326201	14.36122851	14.07994398	11.71275264	14.80219166	14.82568071	14.30653461	12.19938627	12.71456001	13.93964681	13.8456006	13.86991419	13.10830905	14.29241643	14.51269864	10.51051527
MMP2	3.723835539	5.09584298	4.693440449	1.796540771	4.922238753	2.861058282	2.4256943	5.186647599	4.501803251	1.545370395	6.735894111	4.182073171	1.883597087	3.24554905	3.673400061	5.501238873	3.161673319	3.487522183	3.901107048	1.916370357	4.707292041	3.74692515
MMP9	6.624541745	7.842314853	7.204871601	11.19410752	6.872669436	7.201393521	7.745159838	7.457194848	8.023970238	6.808427265	8.252881467	7.655480305	6.944459437	5.291309488	7.805444417	7.575843148	8.067979737	7.90589623	7.438042596	6.764338141	6.323649327	6.876380072
NME1	13.80893993	13.40862746	12.4443434	12.31988379	14.34119357	12.81371335	11.09767271	13.79107704	13.01850916	13.44016145	12.65049868	12.60303927	13.15437101	15.03589297	14.32688536	11.83276891	14.76793728	13.43162386	14.37288144	13.10491686	12.69051949	14.16983264
PEBP1	13.11421912	11.19157807	9.745894709	11.59904742	10.81287751	10.9433096	10.42246276	10.60113451	11.31341817	10.24484533	10.16371749	10.46904501	11.11640926	11.12789386	11.14675953	10.33329529	10.51875344	11.23956839	11.33714968	12.03803273	12.52326176	12.72370313
TMEM140	5.689245889	5.70773459	8.579723441	6.898236588	7.530970964	7.293858108	8.470771086	6.117072805	6.200924048	4.287503389	6.143794359	7.300199785	3.687186999	5.805781828	5.805463359	3.893144675	7.644635033	8.72355051	6.335037514	3.779682116	8.205742278	5.565921187
PTEN	11.11706813	10.67860262	11.84075365	10.35387302	11.34447143	10.50511848	10.62792999	10.68149986	10.07040982	11.41137141	10.84100867	10.82757841	10.37768649	10.90050422	11.45673481	12.06667535	11.13358787	11.26524502	11.71632013	10.98252345	11.16334746	11.02227102
PTGS2	5.094514965	11.6991512	10.50674091	10.69418907	5.760800667	7.95879047	10.30153091	5.067168515	2.725442799	9.819387585	5.506921716	8.516052949	2.500342684	7.067166404	9.415648827	11.16161587	5.505381146	6.945670078	5.417487424	5.517660392	2.292165315	1.488647295
S100A4	9.884793837	11.33714107	15.17604676	10.20099068	11.84160787	9.778205503	8.881257684	13.01220441	8.951435695	6.328644852	9.017227929	7.867232575	9.361434086	10.30546744	8.298602872	7.608111059	11.41515318	14.93274388	12.72248726	15.5710934	15.72644905	15.16082768
CXCL12	4.917893202	5.784185659	3.291387414	5.347730773	6.836270144	5.818469249	6.4162995	5.791556683	6.445344384	5.948454286	7.603867078	7.11703895	6.403414189	6.495782703	6.744785451	6.480142336	6.213235743	8.036794142	6.363460134	3.556276076	6.054149147	5.704558198
SPP1	1.882159856	4.142358326	2.13067342	1.930008376	2.453818359	5.172436703	4.995340277	3.926032651	0.686712822	2.926121099	6.260451661	0.105441324	4.921974252	4.768753792	4.626131237	5.77280681	2.795205607	2.920220724	5.233543128	5.874057383	1.196470799	0.46577643
BRAF	10.60092949	8.859655749	9.959378862	9.912487295	9.611533562	8.893238991	10.11381557	8.864732042	9.962661674	9.187404061	9.0230029	8.757624992	9.371205502	8.063754296	8.280903189	9.083729105	9.924427707	9.353809924	9.265291516	9.248190204	9.468526392	9.862751612
STAT3	9.647253064	10.59195719	11.6394547	12.11433728	12.18130307	11.81087744	11.50455176	12.33062041	11.73513337	12.33792126	11.28012083	11.63800822	11.83664485	11.66557788	11.59325134	11.84349315	11.8997947	12.31657391	12.67155683	10.46798211	10.74592975	12.14053374
TGFB1	5.582644881	6.876795942	6.305173529	7.143934697	7.13822149	6.812389429	6.621400141	5.79010836	7.533037394	4.610509724	7.227649276	6.742461688	6.366886086	5.328875078	6.358127836	6.70656473	5.851760435	6.714612938	6.901031649	6.952079497	6.652853849	5.225352087
TP53	8.844889985	9.31605036	7.839621657	10.15707661	9.134706537	7.530117582	10.0009054	7.542131769	8.425231645	6.897834286	3.491280157	2.521283942	8.605827107	6.764567606	6.742023972	3.812711511	8.608466004	10.43635297	9.380437026	5.466188797	6.091823361	10.68145158
TWIST1	1.002440358	1.047507483	2.809863679	4.524173539	5.868163834	2.738067393	2.050679822	4.001841353	2.321187443	7.98735888	6.359660934	7.747077686	0.270633073	8.461270246	9.559694474	8.938936343	3.124717346	3.707344755	6.164854667	5.476802796	2.89120866	5.786669532
VEGFA	11.10326582	10.49542197	10.00558693	12.54482968	10.53127594	13.05049451	13.93759794	11.99155908	9.184721535	12.85987094	12.56825267	11.82159114	10.82525008	11.22214917	12.78331149	13.53327966	8.502991367	11.50807269	10.65308775	11.33358127	11.43147147	10.77656623
VEGFC	3.340221169	5.541630992	7.584755278	8.709702823	9.520662326	5.882469207	9.915276703	10.8310736	7.962648413	8.246418615	3.879540572	6.994173041	8.185722784	7.787040291	10.40842105	9.03844471	11.96923268	10.42803339	9.543524778	6.658109973	6.123518429	11.2401092
EZR	11.88935293	11.69550389	12.0504513	11.64815151	10.84732398	9.870267174	12.49106201	12.01851557	10.76357976	10.95845607	12.67327819	13.3189197	11.32060183	11.54563881	10.25364597	12.24101616	8.467177464	10.77848583	10.76266569	12.50942652	11.61598298	11.2723743
CXCR4	4.663769379	3.614998232	4.113288691	3.574578978	3.656895553	8.946207191	3.584233872	9.315422684	3.599619003	3.971521782	9.813209216	10.2783306	3.958527744	9.296317815	8.289818224	8.523772025	3.599373396	9.240892669	3.976352223	3.567998641	4.395613921	6.318089721
CD44	6.151372599	8.902689895	7.475471117	10.12004551	11.27806181	9.380636329	10.88832981	10.74962938	11.55597773	9.677554054	10.45879996	10.783715	10.42995679	9.590620098	10.84575357	10.91773444	11.6158007	12.44149058	11.82309279	11.0595935	10.15548661	13.16582928
CDH1	9.699708356	9.24356852	9.099307314	9.092023635	8.435134197	7.653496201	9.096103116	8.179924564	8.015671887	8.246559744	8.116957677	8.198433091	8.044199563	3.578955786	7.341574944	8.790936037	1.838568235	5.460911079	1.881779689	7.87396686	8.467317717	4.244316687
AFDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRM	10.10669248	7.404527671	8.654673885	7.263900717	8.29370741	9.964374255	10.99872144	8.799139564	5.514115392	11.17416367	7.765836672	6.96947293	2.441456602	10.16584378	10.01848726	9.480023719	8.270224046	9.607092223	5.76532881	3.453586367	4.296946013	2.307455682
RAC1	6.297630146	6.693677521	6.031986212	6.752135882	7.579272728	6.189710536	6.059036824	6.501438509	5.779629682	1.953896667	4.403494801	6.318925839	6.129340926	3.302398399	6.241597601	6.094305499	6.289152715	2.325045226	6.892776	5.946098358	6.5992595	6.882920767
CTNNA1	10.79755848	10.70120143	10.42898642	9.965760847	10.02918231	8.349935751	10.73296592	10.59504406	10.29243359	10.29746929	9.804025761	10.11914105	10.72053154	9.687392844	10.59231292	10.76303293	9.874742971	10.08410073	9.624060208	10.7048433	10.53093718	10.60880683
ITGAV	10.31446784	11.72138761	13.00405007	12.74317275	12.25657711	12.82215044	13.20053426	13.02124252	11.60774443	11.49841761	13.17205315	13.08206638	11.71344187	10.65583364	11.57739375	13.07288484	12.83780033	12.09575155	12.63349263	12.72535846	13.09421961	11.02517183
CLDN1	5.461311414	9.913656246	10.1908168	11.54314589	11.41989762	11.1837393	9.971244031	11.19344835	5.95348181	12.70994963	10.55442822	11.99840331	8.25204806	10.2345905	12.66197315	12.92746115	7.575052307	11.75762604	8.418113861	10.86331989	9.287300925	4.844701892
TLN1	8.515633176	7.193315595	6.945808639	7.57163363	7.173388923	6.928727139	8.196948394	7.289686267	8.60791432	8.150605095	8.593923746	7.955888889	7.629572844	7.127343058	8.608384867	7.539927701	9.046640415	8.711098008	8.489561258	8.107620301	8.401943539	8.168424636
RAP1A	6.492219166	2.594942401	3.869078868	3.523080007	4.221070121	4.182075689	3.787680117	4.717005232	3.776598533	4.33193364	6.471728848	2.163608555	3.251733023	7.070297089	5.672358274	5.416824339	6.35715798	5.67673264	5.00323817	3.648879106	5.611590747	6.54435604
RAP1B	14.89839425	13.28780773	12.56140428	13.14705721	12.66802001	13.49960785	13.68433789	12.73262002	13.02079626	13.05700958	13.22785092	13.0759904	13.42530882	12.88150383	13.12725472	13.20646347	14.58323005	13.2572499	14.07310926	12.98774736	13.75714153	12.89020877
RAPGEF1	7.328824313	3.830065433	2.739380466	4.476064462	5.516258416	3.658287069	3.318861375	2.243797223	5.984773379	3.113283991	4.203213169	2.999249381	3.896191065	3.206863544	3.52207478	6.16261424	3.906889797	4.745212596	5.155066194	3.982862362	6.140927631	3.702994873
PDGFB	6.346910718	6.419960404	6.806614014	7.201014208	6.929416238	9.139207502	5.358308482	7.984184648	2.877870461	5.61312445	7.81069823	7.115983854	5.748497774	4.727720709	6.141367307	6.87511373	2.575879616	8.895904287	7.840643267	6.913408249	5.354175076	5.885898147
NECTIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F11R	11.24500493	10.92984197	11.54069977	11.49995942	10.91353183	10.22583689	9.996178718	11.59442418	10.64871306	10.71212601	11.37886179	11.15251898	11.10004881	10.46178661	11.13883519	11.50760571	7.451172851	10.38149291	9.789080736	10.67845257	11.24091468	8.058672998
PIP5K1C	10.31362499	8.40850944	8.442995305	8.954654993	7.962397779	9.211991129	9.056242751	9.04229643	8.836924117	7.900059037	8.60560591	8.711593657	8.667723598	8.855672778	8.568656872	8.922811783	8.605568211	9.149690328	8.842880719	8.904592459	9.142762632	8.882723503
VAV2	7.6157263	8.00211139	7.491853998	8.08783119	8.136681841	6.008042548	7.113568255	7.167308151	7.622780742	8.833120518	7.269616441	8.148262972	8.114590691	8.237471578	7.550866526	7.306548323	7.28379088	7.565782165	7.054374677	8.161063091	8.534609407	7.094918574
PVR	7.86478846	9.417084961	8.55214722	9.168809364	9.45698093	10.63805463	8.851844787	9.197705564	10.10471335	10.32256998	9.788026372	9.976738449	9.351621063	9.481968211	9.421596414	9.345538452	8.640444963	8.847584807	8.493840441	9.087454323	9.346109027	8.898649492
CDH1	9.699708356	9.24356852	9.099307314	9.092023635	8.435134197	7.653496201	9.096103116	8.179924564	8.015671887	8.246559744	8.116957677	8.198433091	8.044199563	3.578955786	7.341574944	8.790936037	1.838568235	5.460911079	1.881779689	7.87396686	8.467317717	4.244316687
PTK2	8.309349048	7.670030815	7.994646962	8.10102541	9.003267356	9.953242616	7.138754693	7.78994326	9.01718624	7.136615633	9.540378723	9.218455965	8.321357933	7.944137474	6.42822106	8.711041192	6.738119805	7.933335856	8.894372292	7.907801123	7.112104258	7.442428899
CTNNB1	7.63690071	7.499950242	9.205534639	7.208459072	7.942379093	6.871896367	7.026772699	7.636622845	6.114996338	7.549557131	7.128755107	8.243079986	6.976755743	6.19169147	7.047213841	7.24700559	6.85635492	5.829106213	5.656026677	7.50704182	7.522653111	6.981838401
PDGFRB	5.105041254	5.563277403	4.527873162	4.074218448	5.832815288	6.093716416	4.683402709	4.082210738	4.339158888	4.941733367	4.445657804	3.463605996	6.02607616	6.923123091	6.063170908	3.463613996	7.783678556	3.97088784	3.978141821	4.36848313	5.738525013	6.201879463
ITGB3	4.68217863	4.217544961	4.451139126	3.315914563	4.899256919	5.299740889	4.450749692	5.898880692	6.32264988	5.375646619	7.51479282	5.498739895	4.102757757	3.772198035	3.270434677	6.316200533	3.26388091	1.9476977	6.3613813	3.046064121	3.014392921	1.334886896
FARP2	0.627342532	5.920351579	3.684471225	4.517518201	1.468604761	2.421243565	5.734453801	1.269064356	2.331001388	2.267700171	6.804316883	2.984761683	1.243820904	2.754794359	3.302645695	4.938875391	5.296131459	5.524815066	4.857451744	2.468829437	3.01089894	2.884831421
NECTIN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECTIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3R1	10.3275359	8.627354912	8.578101592	7.881928994	7.902931184	9.171846071	6.623981005	8.54930552	7.306431471	7.771226518	8.642041405	9.353168023	6.700346391	7.600873812	8.891666579	8.80806855	9.312597139	9.608071271	8.821168568	10.00988492	8.871084841	6.716088525
SRC	1.923956432	4.19855628	3.337014351	2.095761337	1.755411617	2.736531751	1.574017167	1.491578936	2.027212361	4.309738523	2.835978317	3.364894084	1.049707674	2.36514791	3.216758255	2.720515055	4.848023667	3.545062667	0.936982245	2.846875813	1.786601312	1.977830235
CDC42	12.14211021	12.77559762	10.78057923	13.64821738	11.94828762	10.95747771	11.08268949	13.17905684	10.50472491	11.06028957	11.47325445	11.74890388	11.02926476	11.74902808	11.90237651	11.3830793	10.46978583	11.69894666	13.81677049	11.66117434	11.68043598	11.16219485
PIK3CA	10.017841	10.43031663	10.6986822	10.17704908	11.49720805	9.722141891	10.53704232	11.19374067	10.98928999	10.25452812	11.03520256	11.18073318	10.62048795	10.01129202	10.62751367	11.23690706	10.34573926	10.1628098	10.48816518	10.82000914	10.27398848	10.00371464
CRK	10.20751317	10.60187329	10.17450837	10.21151603	9.750138101	10.24750614	10.22763282	9.760824336	10.24234751	10.60889325	10.49525598	10.07161718	9.634726741	10.74440606	9.875535396	9.981994597	10.22177405	9.925251817	10.62827083	10.02748011	10.32321115	10.88361663
IQGAP1	13.04420999	12.23757458	12.8395427	12.86603004	12.32893677	13.07318947	13.3773866	12.90804292	12.63093941	12.38326707	13.04338082	12.30015647	12.78916796	11.53428752	11.36279936	12.26239069	11.90680287	11.87743661	13.19565265	12.39528627	12.30566808	12.75362972
LAMA5	10.82832711	10.70353573	10.67400779	11.15839676	10.21389347	11.32785703	12.04987979	9.715926177	9.999132726	11.13160025	10.58469156	10.10628927	10.03008419	11.06621482	10.93223283	11.97657612	7.344512212	11.96632795	9.785276248	10.82079326	10.32245052	8.96658619
RXRA	8.304776555	7.315958174	7.214474218	8.156643087	8.230924535	3.860451197	6.596003105	5.973680995	6.432711938	8.008296054	7.196214874	7.175619989	7.097603459	8.046960655	7.96551769	7.495596932	6.709985288	8.211375793	7.314562599	7.737794447	6.434646786	7.543835995
ERBB2	4.234691594	5.97817372	6.155040983	6.121399515	2.4023397	1.796545378	3.664942418	5.663103833	7.129004993	4.930821248	5.640276017	6.053920036	5.549505788	3.605164779	3.197367602	5.627415971	5.781404963	6.038569321	5.912481905	5.669107968	3.511192029	6.657900267
ERBB3	7.116301937	7.291123452	3.6502634	3.037334944	3.524930491	4.940512001	5.68213911	3.023634005	3.610444475	3.607430671	4.693858471	4.326645546	2.524478633	3.341688534	4.266585669	3.857346329	3.038122566	4.034464261	3.272888882	3.751309433	3.703409186	3.54761256
YWHAZ	13.5206934	14.06008752	13.56703686	14.1135949	14.29991108	14.21110186	14.29553897	14.20478667	14.40087012	13.88220981	14.62705912	14.50526526	14.67731292	14.51742775	13.85069509	13.94091758	13.92476484	13.25574029	13.81754981	14.50866856	14.39238106	13.82086146
CDH1	9.699708356	9.24356852	9.099307314	9.092023635	8.435134197	7.653496201	9.096103116	8.179924564	8.015671887	8.246559744	8.116957677	8.198433091	8.044199563	3.578955786	7.341574944	8.790936037	1.838568235	5.460911079	1.881779689	7.87396686	8.467317717	4.244316687
PRKCA	4.04450991	7.410589223	6.115549576	4.176885058	4.095528099	3.460262563	5.527229084	6.803200586	6.942344528	4.645617903	4.626923348	5.258591541	2.764411838	4.261738566	4.029475828	3.296778619	4.390826124	4.824011861	7.464709799	5.684287654	7.412465624	2.211590264
MET	11.03451307	14.09365708	14.49162956	14.25726138	14.85058038	14.35029801	13.32326201	14.36122851	14.07994398	11.71275264	14.80219166	14.82568071	14.30653461	12.19938627	12.71456001	13.93964681	13.8456006	13.86991419	13.10830905	14.29241643	14.51269864	10.51051527
